187,21,58,"BAJO",12
188,21,87,"BAJO",37
189,22,7,"BAJO",4
190,22,26,"BAJO",34
191,22,3,"BAJO",24
192,22,2,"BAJO",99
193,22,27,"BAJO",68
194,22,36,"BAJO",38
195,22,51,"BAJO",21
196,22,61,"BAJO",34
197,22,74,"BAJO",87
198,22,62,"BAJO",56
199,22,66,"BAJO",70
200,22,90,"BAJO",41
201,22,84,"BAJO",2
202,22,83,"BAJO",12
203,23,36,"BAJO",14
204,23,52,"BAJO",31
205,23,44,"BAJO",60
206,23,25,"BAJO",70
207,23,18,"BAJO",85
208,23,62,"BAJO",22
209,23,68,"BAJO",91
210,23,81,"BAJO",43
211,24,12,"BAJO",49
212,24,33,"BAJO",31
213,24,53,"BAJO",90
214,24,39,"BAJO",68
215,24,14,"BAJO",35
216,24,4,"BAJO",84
217,24,19,"BAJO",46
218,24,62,"BAJO",100
219,24,57,"BAJO",11
220,24,83,"BAJO",10
221,25,44,"BAJO",65
222,25,34,"BAJO",49
223,25,24,"BAJO",88
224,25,22,"BAJO",2
225,25,72,"BAJO",37
226,25,66,"BAJO",67
227,25,77,"BAJO",81
228,25,90,"BAJO",28
229,25,86,"BAJO",44
230,26,45,"BAJO",2
231,26,15,"BAJO",59
232,26,39,"BAJO",87
233,26,5,"BAJO",37
234,26,52,"BAJO",96
235,26,47,"BAJO",84
236,26,59,"BAJO",49
237,26,81,"BAJO",58
238,26,87,"BAJO",66
239,27,55,"BAJO",59
240,27,49,"BAJO",92
241,27,25,"BAJO",96
242,27,40,"BAJO",56
243,27,9,"BAJO",54
244,27,42,"BAJO",34
245,27,44,"BAJO",65
246,27,18,"BAJO",31
247,27,65,"BAJO",6
248,27,74,"BAJO",67
249,27,66,"BAJO",5
250,27,87,"BAJO",83
251,27,88,"BAJO",12
252,28,20,"BAJO",74
253,28,11,"BAJO",84
254,28,73,"BAJO",31
255,28,75,"BAJO",62
256,28,88,"BAJO",65
257,28,85,"BAJO",95
258,29,33,"BAJO",42
259,29,36,"BAJO",11
260,29,55,"BAJO",11
261,29,72,"BAJO",35
262,29,86,"BAJO",57
263,29,84,"BAJO",61
264,29,89,"BAJO",11
265,30,51,"BAJO",21
266,30,14,"BAJO",9
267,30,50,"BAJO",80
268,30,22,"BAJO",82
269,30,2,"BAJO",4
270,30,31,"BAJO",8
271,30,69,"BAJO",34
272,30,62,"BAJO",9
273,30,66,"BAJO",13
274,30,87,"BAJO",81
275,31,53,"BAJO",13
276,31,35,"BAJO",24
277,31,2,"BAJO",88
278,31,36,"BAJO",11
279,31,27,"BAJO",56
280,31,17,"BAJO",45
281,31,40,"BAJO",67
282,31,67,"BAJO",40
283,31,84,"BAJO",52
284,31,86,"BAJO",22
285,32,9,"BAJO",20
286,32,14,"BAJO",26
287,32,55,"BAJO",44
288,32,31,"BAJO",18
289,32,33,"BAJO",39
290,32,26,"BAJO",76
291,32,5,"BAJO",80
292,32,60,"BAJO",29
293,32,69,"BAJO",86
294,32,88,"BAJO",15
295,33,47,"BAJO",93
296,33,11,"BAJO",67
297,33,4,"BAJO",16
298,33,44,"BAJO",94
299,33,21,"BAJO",54
300,33,57,"BAJO",56
301,33,68,"BAJO",19
302,33,64,"BAJO",72
303,33,62,"BAJO",9
304,33,84,"BAJO",17
305,33,85,"BAJO",100
306,33,89,"BAJO",67
307,34,22,"BAJO",85
308,34,4,"BAJO",90
309,34,34,"BAJO",26
310,34,75,"BAJO",36
311,34,70,"BAJO",100
312,34,80,"BAJO",50
313,34,58,"BAJO",100
314,34,87,"BAJO",54
315,35,53,"BAJO",76
316,35,62,"BAJO",52
317,35,86,"BAJO",90
318,35,88,"BAJO",57
319,36,4,"BAJO",84
320,36,36,"BAJO",79
321,36,37,"BAJO",80
322,36,16,"BAJO",0
323,36,70,"BAJO",91
324,36,61,"BAJO",36
325,36,71,"BAJO",24
326,36,89,"BAJO",62
327,37,16,"BAJO",96
328,37,40,"BAJO",16
329,37,19,"BAJO",4
330,37,44,"BAJO",38
331,37,61,"BAJO",7
332,37,87,"BAJO",96
333,38,33,"BAJO",45
334,38,66,"BAJO",83
335,38,70,"BAJO",79
336,38,81,"BAJO",79
337,38,87,"BAJO",4
338,39,42,"BAJO",90
339,39,45,"BAJO",17
340,39,40,"BAJO",62
341,39,10,"BAJO",87
342,39,8,"BAJO",65
343,39,32,"BAJO",87
344,39,76,"BAJO",98
345,39,71,"BAJO",18
346,39,89,"BAJO",55
347,39,83,"BAJO",45
348,40,41,"BAJO",36
349,40,40,"BAJO",66
350,40,14,"BAJO",43
351,40,12,"BAJO",5
352,40,13,"BAJO",84
353,40,16,"BAJO",44
354,40,27,"BAJO",83
355,40,80,"BAJO",47
356,40,90,"BAJO",13
357,40,83,"BAJO",1
358,41,9,"BAJO",62
359,41,17,"BAJO",76
360,41,2,"BAJO",84
361,41,45,"BAJO",27
362,41,32,"BAJO",93
363,41,13,"BAJO",54
364,41,63,"BAJO",24
365,41,83,"BAJO",80
366,42,39,"BAJO",98
367,42,54,"BAJO",46
368,42,13,"BAJO",82
369,42,55,"BAJO",32
370,42,7,"BAJO",66
371,42,77,"BAJO",58
372,42,70,"BAJO",79
373,42,57,"BAJO",70
374,42,80,"BAJO",92
375,42,83,"BAJO",34
376,42,90,"BAJO",78
377,43,29,"BAJO",33
378,43,32,"BAJO",75
379,43,60,"BAJO",83
380,43,76,"BAJO",19
381,43,67,"BAJO",83
382,43,61,"BAJO",56
383,43,85,"BAJO",18
384,44,27,"BAJO",61
385,44,52,"BAJO",24
386,44,49,"BAJO",66
387,44,25,"BAJO",43
388,44,69,"BAJO",85
389,44,75,"BAJO",17
390,44,83,"BAJO",2
391,45,53,"BAJO",82
392,45,63,"BAJO",42
393,45,69,"BAJO",66
394,45,84,"BAJO",14
395,45,82,"BAJO",45
396,46,4,"BAJO",25
397,46,37,"BAJO",45
398,46,41,"BAJO",8
399,46,51,"BAJO",32
400,46,29,"BAJO",97
401,46,8,"BAJO",69
402,46,78,"BAJO",23
403,46,75,"BAJO",85
404,46,67,"BAJO",7
405,46,69,"BAJO",45
406,46,86,"BAJO",91
407,47,17,"BAJO",46
408,47,11,"BAJO",12
409,47,48,"BAJO",51
410,47,25,"BAJO",87
411,47,1,"BAJO",61
412,47,22,"BAJO",81
413,47,45,"BAJO",16
414,47,74,"BAJO",93
415,47,68,"BAJO",12
416,47,73,"BAJO",10
417,47,89,"BAJO",87
418,47,82,"BAJO",2
419,48,24,"BAJO",58
420,48,56,"BAJO",1
421,48,44,"BAJO",89
422,48,42,"BAJO",72
423,48,26,"BAJO",67
424,48,25,"BAJO",10
425,48,61,"BAJO",49
426,48,90,"BAJO",47
427,49,50,"BAJO",1
428,49,46,"BAJO",3
429,49,49,"BAJO",53
430,49,23,"BAJO",42
431,49,35,"BAJO",60
432,49,68,"BAJO",11
433,49,58,"BAJO",44
434,49,75,"BAJO",91
435,49,76,"BAJO",50
436,49,81,"BAJO",84
437,50,51,"BAJO",24
438,50,21,"BAJO",56
439,50,43,"BAJO",32
440,50,60,"BAJO",18
441,50,64,"BAJO",40
442,50,59,"BAJO",87
443,50,71,"BAJO",73
444,50,81,"BAJO",47
445,51,20,"BAJO",0
446,51,22,"BAJO",16
447,51,33,"BAJO",46
448,51,26,"BAJO",85
449,51,34,"BAJO",20
450,51,11,"BAJO",71
451,51,62,"BAJO",36
452,51,64,"BAJO",18
453,51,58,"BAJO",79
454,51,67,"BAJO",85
455,51,87,"BAJO",0
456,52,13,"BAJO",2
457,52,48,"BAJO",14
458,52,44,"BAJO",80
459,52,23,"BAJO",34
460,52,27,"BAJO",65
461,52,73,"BAJO",73
462,52,81,"BAJO",82
463,52,87,"BAJO",72
464,53,36,"BAJO",77
465,53,45,"BAJO",41
466,53,3,"BAJO",78
467,53,46,"BAJO",61
468,53,6,"BAJO",73
469,53,21,"BAJO",34
470,53,2,"BAJO",60
471,53,22,"BAJO",22
472,53,71,"BAJO",75
473,53,57,"BAJO",91
474,53,65,"BAJO",60
475,53,87,"BAJO",48
476,54,48,"BAJO",62
477,54,44,"BAJO",2
478,54,39,"BAJO",22
479,54,67,"BAJO",38
480,54,61,"BAJO",88
481,54,76,"BAJO",27
482,54,88,"BAJO",36
483,55,44,"BAJO",88
484,55,9,"BAJO",26
485,55,22,"BAJO",22
486,55,36,"BAJO",35
487,55,2,"BAJO",36
488,55,51,"BAJO",50
489,55,7,"BAJO",53
490,55,74,"BAJO",95
491,55,57,"BAJO",37
492,55,63,"BAJO",61
493,55,82,"BAJO",95
494,55,85,"BAJO",6
495,55,84,"BAJO",13
496,56,20,"BAJO",98
497,56,32,"BAJO",45
498,56,6,"BAJO",5
499,56,1,"BAJO",18
500,56,69,"BAJO",35
501,56,66,"BAJO",54
502,56,89,"BAJO",4
503,56,82,"BAJO",64
504,57,55,"BAJO",41
505,57,26,"BAJO",96
506,57,36,"BAJO",62
507,57,42,"BAJO",15
508,57,28,"BAJO",90
509,57,63,"BAJO",1
510,57,90,"BAJO",9
511,58,36,"BAJO",2
512,58,49,"BAJO",46
513,58,45,"BAJO",7
514,58,43,"BAJO",56
515,58,75,"BAJO",13
516,58,62,"BAJO",47
517,58,89,"BAJO",77
518,59,56,"BAJO",99
519,59,36,"BAJO",79
520,59,50,"BAJO",75
521,59,3,"BAJO",49
522,59,27,"BAJO",7
523,59,40,"BAJO",94
524,59,12,"BAJO",29
525,59,61,"BAJO",91
526,59,65,"BAJO",74
527,59,59,"BAJO",64
528,59,90,"BAJO",10
529,60,8,"BAJO",24
530,60,53,"BAJO",23
531,60,15,"BAJO",74
532,60,27,"BAJO",38
533,60,37,"BAJO",60
534,60,4,"BAJO",23
535,60,24,"BAJO",64
536,60,63,"BAJO",66
537,60,80,"BAJO",93
538,60,83,"BAJO",8
539,61,40,"BAJO",41
540,61,10,"BAJO",56
541,61,28,"BAJO",17
542,61,20,"BAJO",12
543,61,69,"BAJO",79
544,61,80,"BAJO",76
545,61,87,"BAJO",59
546,61,86,"BAJO",89
547,61,89,"BAJO",43
548,62,50,"BAJO",18
549,62,59,"BAJO",94
550,62,80,"BAJO",37
551,62,83,"BAJO",8
552,62,90,"BAJO",80
553,62,88,"BAJO",61
554,63,20,"BAJO",2
555,63,12,"BAJO",51
556,63,47,"BAJO",1
557,63,78,"BAJO",78
558,63,81,"BAJO",99
559,63,89,"BAJO",70
560,64,15,"BAJO",36
561,64,5,"BAJO",59
562,64,9,"BAJO",10
563,64,18,"BAJO",73
564,64,21,"BAJO",11
565,64,66,"BAJO",30
566,64,68,"BAJO",96
567,64,69,"BAJO",4
568,64,89,"BAJO",81
569,64,87,"BAJO",22
570,65,35,"BAJO",27
571,65,36,"BAJO",70
572,65,19,"BAJO",69
573,65,4,"BAJO",71
574,65,13,"BAJO",94
575,65,55,"BAJO",42
576,65,42,"BAJO",1
577,65,22,"BAJO",46
578,65,61,"BAJO",16
579,65,64,"BAJO",12
580,65,89,"BAJO",11
581,65,88,"BAJO",67
582,66,1,"BAJO",69
583,66,42,"BAJO",55
584,66,40,"BAJO",69
585,66,32,"BAJO",68
586,66,41,"BAJO",49
587,66,51,"BAJO",1
588,66,58,"BAJO",50
589,66,78,"BAJO",86
590,66,77,"BAJO",47
591,66,84,"BAJO",67
592,66,90,"BAJO",16
593,66,88,"BAJO",88
594,67,20,"BAJO",17
595,67,46,"BAJO",88
596,67,34,"BAJO",70
597,67,73,"BAJO",21
598,67,90,"BAJO",43
599,67,86,"BAJO",38
600,67,81,"BAJO",47
601,68,41,"BAJO",2
602,68,20,"BAJO",32
603,68,51,"BAJO",16
604,68,78,"BAJO",13
605,68,59,"BAJO",21
606,68,70,"BAJO",7
607,68,60,"BAJO",98
608,68,89,"BAJO",60
609,68,83,"BAJO",100
610,68,86,"BAJO",38
611,69,12,"BAJO",61
612,69,1,"BAJO",20
613,69,47,"BAJO",30
614,69,40,"BAJO",51
615,69,6,"BAJO",47
616,69,5,"BAJO",62
617,69,53,"BAJO",16
618,69,36,"BAJO",25
619,69,69,"BAJO",69
620,69,60,"BAJO",80
621,69,89,"BAJO",45
622,69,84,"BAJO",17
623,70,36,"BAJO",57
624,70,50,"BAJO",75
625,70,68,"BAJO",79
626,70,72,"BAJO",87
627,70,67,"BAJO",1
628,70,70,"BAJO",93
629,70,82,"BAJO",57
630,71,45,"BAJO",65
631,71,34,"BAJO",24
632,71,7,"BAJO",98
633,71,14,"BAJO",73
634,71,28,"BAJO",44
635,71,15,"BAJO",100
636,71,78,"BAJO",61
637,71,59,"BAJO",43
638,71,62,"BAJO",85
639,71,80,"BAJO",7
640,71,83,"BAJO",4
641,72,30,"BAJO",68
642,72,28,"BAJO",100
643,72,64,"BAJO",60
644,72,66,"BAJO",64
645,72,90,"BAJO",0
646,72,82,"BAJO",98
647,73,3,"BAJO",84
648,73,68,"BAJO",96
649,73,89,"BAJO",21
650,74,40,"BAJO",99
651,74,17,"BAJO",26
652,74,20,"BAJO",47
653,74,11,"BAJO",89
654,74,13,"BAJO",46
655,74,77,"BAJO",11
656,74,60,"BAJO",97
657,74,67,"BAJO",96
658,74,74,"BAJO",99
659,74,82,"BAJO",48
660,75,40,"BAJO",19
661,75,75,"BAJO",19
662,75,71,"BAJO",1
663,75,86,"BAJO",13
664,76,20,"BAJO",41
665,76,37,"BAJO",51
666,76,48,"BAJO",45
667,76,24,"BAJO",9
668,76,12,"BAJO",100
669,76,76,"BAJO",5
670,76,74,"BAJO",35
671,76,64,"BAJO",30
672,76,66,"BAJO",45
673,76,81,"BAJO",48
674,76,89,"BAJO",47
675,77,2,"BAJO",71
676,77,29,"BAJO",8
677,77,51,"BAJO",82
678,77,31,"BAJO",73
679,77,24,"BAJO",36
680,77,9,"BAJO",29
681,77,63,"BAJO",39
682,77,90,"BAJO",43
683,77,81,"BAJO",67
684,78,2,"BAJO",97
685,78,66,"BAJO",2
686,78,65,"BAJO",100
687,78,88,"BAJO",75
688,79,28,"BAJO",94
689,79,38,"BAJO",33
690,79,26,"BAJO",32
691,79,22,"BAJO",64
692,79,21,"BAJO",99
693,79,30,"BAJO",7
694,79,64,"BAJO",3
695,79,59,"BAJO",87
696,79,69,"BAJO",20
697,79,84,"BAJO",47
698,79,88,"BAJO",83
699,80,28,"BAJO",75
700,80,50,"BAJO",61
701,80,11,"BAJO",32
702,80,66,"BAJO",46
703,80,64,"BAJO",82
704,80,67,"BAJO",56
705,80,82,"BAJO",6
706,80,88,"BAJO",37
707,81,30,"BAJO",90
708,81,40,"BAJO",74
709,81,42,"BAJO",67
710,81,26,"BAJO",74
711,81,74,"BAJO",97
712,81,61,"BAJO",14
713,81,70,"BAJO",98
714,81,72,"BAJO",62
715,81,84,"BAJO",65
716,82,29,"BAJO",35
717,82,16,"BAJO",77
718,82,55,"BAJO",80
719,82,61,"BAJO",58
720,82,83,"BAJO",54
721,82,89,"BAJO",20
722,82,81,"BAJO",4
723,83,49,"BAJO",42
724,83,41,"BAJO",53
725,83,43,"BAJO",84
726,83,52,"BAJO",72
727,83,11,"BAJO",98
728,83,2,"BAJO",40
729,83,69,"BAJO",77
730,83,81,"BAJO",42
731,84,34,"BAJO",7
732,84,32,"BAJO",0
733,84,73,"BAJO",61
734,84,86,"BAJO",68
735,84,84,"BAJO",76
736,85,9,"BAJO",29
737,85,13,"BAJO",24
738,85,59,"BAJO",11
739,85,89,"BAJO",60
740,85,85,"BAJO",81
741,85,88,"BAJO",25
742,86,25,"BAJO",51
743,86,72,"BAJO",24
744,86,78,"BAJO",62
745,86,65,"BAJO",92
746,86,81,"BAJO",84
747,87,28,"BAJO",51
748,87,42,"BAJO",33
749,87,7,"BAJO",56
750,87,80,"BAJO",66
751,87,75,"BAJO",99
752,87,81,"BAJO",25
753,87,88,"BAJO",21
754,87,85,"BAJO",0
755,88,37,"BAJO",46
756,88,20,"BAJO",97
757,88,12,"BAJO",25
758,88,38,"BAJO",62
759,88,45,"BAJO",44
760,88,1,"BAJO",49
761,88,57,"BAJO",49
762,88,72,"BAJO",45
763,88,77,"BAJO",76
764,88,87,"BAJO",14
765,88,82,"BAJO",13
766,88,83,"BAJO",3
767,89,13,"BAJO",36
768,89,41,"BAJO",37
769,89,35,"BAJO",84
770,89,21,"BAJO",41
771,89,20,"BAJO",68
772,89,16,"BAJO",31
773,89,33,"BAJO",80
774,89,67,"BAJO",28
775,89,75,"BAJO",3
776,89,82,"BAJO",61
777,89,88,"BAJO",9
778,90,35,"BAJO",63
779,90,68,"BAJO",56
780,90,87,"BAJO",61
781,90,90,"BAJO",90
782,91,28,"BAJO",94
783,91,24,"BAJO",18
784,91,70,"BAJO",52
785,91,77,"BAJO",31
786,91,85,"BAJO",57
787,91,88,"BAJO",36
788,92,22,"BAJO",29
789,92,44,"BAJO",58
790,92,75,"BAJO",16
791,92,83,"BAJO",1
792,92,84,"BAJO",89
793,92,86,"BAJO",9
794,93,39,"BAJO",55
795,93,10,"BAJO",67
796,93,54,"BAJO",92
797,93,13,"BAJO",46
798,93,27,"BAJO",30
799,93,33,"BAJO",3
800,93,44,"BAJO",62
801,93,63,"BAJO",38
802,93,90,"BAJO",60
803,94,52,"BAJO",58
804,94,15,"BAJO",48
805,94,46,"BAJO",7
806,94,13,"BAJO",14
807,94,23,"BAJO",42
808,94,25,"BAJO",92
809,94,73,"BAJO",10
810,94,71,"BAJO",79
811,94,75,"BAJO",51
812,94,67,"BAJO",62
813,94,88,"BAJO",41
814,95,33,"BAJO",80
815,95,34,"BAJO",25
816,95,2,"BAJO",91
817,95,12,"BAJO",16
818,95,43,"BAJO",65
819,95,48,"BAJO",67
820,95,40,"BAJO",70
821,95,35,"BAJO",94
822,95,60,"BAJO",96
823,95,89,"BAJO",16
824,95,84,"BAJO",8
825,95,87,"BAJO",17
826,96,32,"BAJO",79
827,96,38,"BAJO",30
828,96,44,"BAJO",31
829,96,48,"BAJO",16
830,96,71,"BAJO",1
831,96,63,"BAJO",84
832,96,77,"BAJO",49
833,96,85,"BAJO",50
834,96,81,"BAJO",59
835,97,26,"BAJO",38
836,97,8,"BAJO",39
837,97,60,"BAJO",61
838,97,65,"BAJO",21
839,97,87,"BAJO",38
840,98,9,"BAJO",0
841,98,22,"BAJO",0
842,98,50,"BAJO",39
843,98,65,"BAJO",67
844,98,58,"BAJO",61
845,98,69,"BAJO",27
846,98,67,"BAJO",24
847,98,85,"BAJO",81
848,99,35,"BAJO",55
849,99,46,"BAJO",12
850,99,22,"BAJO",49
851,99,17,"BAJO",40
852,99,37,"BAJO",97
853,99,9,"BAJO",1
854,99,49,"BAJO",80
855,99,54,"BAJO",40
856,99,74,"BAJO",24
857,99,77,"BAJO",51
858,99,72,"BAJO",97
859,99,86,"BAJO",28
860,100,26,"BAJO",14
861,100,63,"BAJO",25
862,100,74,"BAJO",32
863,100,86,"BAJO",0
864,100,89,"BAJO",82
865,101,29,"BAJO",72
866,101,14,"BAJO",70
867,101,42,"BAJO",50
868,101,39,"BAJO",81
869,101,35,"BAJO",71
870,101,31,"BAJO",64
871,101,18,"BAJO",97
872,101,74,"BAJO",67
873,101,57,"BAJO",15
874,101,59,"BAJO",96
875,101,89,"BAJO",16
876,101,84,"BAJO",10
877,102,31,"BAJO",67
878,102,4,"BAJO",23
879,102,40,"BAJO",37
880,102,54,"BAJO",55
881,102,39,"BAJO",32
882,102,7,"BAJO",61
883,102,73,"BAJO",42
884,102,63,"BAJO",20
885,102,87,"BAJO",29
886,102,83,"BAJO",4
887,102,86,"BAJO",62
888,103,17,"BAJO",19
889,103,62,"BAJO",14
890,103,67,"BAJO",7
891,103,71,"BAJO",65
892,103,63,"BAJO",35
893,103,83,"BAJO",34
894,104,33,"BAJO",26
895,104,24,"BAJO",92
896,104,53,"BAJO",6
897,104,66,"BAJO",38
898,104,72,"BAJO",18
899,104,73,"BAJO",81
900,104,57,"BAJO",52
901,104,81,"BAJO",1
902,104,85,"BAJO",3
903,104,88,"BAJO",100
904,105,12,"BAJO",79
905,105,2,"BAJO",75
906,105,41,"BAJO",23
907,105,48,"BAJO",75
908,105,13,"BAJO",19
909,105,66,"BAJO",67
910,105,70,"BAJO",19
911,105,74,"BAJO",34
912,105,79,"BAJO",91
913,105,90,"BAJO",83
914,105,86,"BAJO",49
915,105,82,"BAJO",76
916,106,53,"BAJO",47
917,106,8,"BAJO",38
918,106,4,"BAJO",18
919,106,31,"BAJO",56
920,106,66,"BAJO",53
921,106,60,"BAJO",100
922,106,58,"BAJO",68
923,106,83,"BAJO",62
924,106,84,"BAJO",33
925,106,90,"BAJO",12
926,107,5,"BAJO",85
927,107,13,"BAJO",31
928,107,6,"BAJO",27
929,107,15,"BAJO",79
930,107,69,"BAJO",7
931,107,75,"BAJO",66
932,107,80,"BAJO",87
933,107,57,"BAJO",81
934,107,88,"BAJO",62
935,107,82,"BAJO",2
936,108,17,"BAJO",36
937,108,2,"BAJO",3
938,108,36,"BAJO",2
939,108,77,"BAJO",9
940,108,60,"BAJO",89
941,108,84,"BAJO",36
942,108,82,"BAJO",3
943,108,81,"BAJO",56
944,109,54,"BAJO",76
945,109,33,"BAJO",34
946,109,1,"BAJO",10
947,109,34,"BAJO",3
948,109,79,"BAJO",52
949,109,66,"BAJO",70
950,109,60,"BAJO",54
951,109,67,"BAJO",99
952,109,83,"BAJO",87
953,109,90,"BAJO",58
954,109,82,"BAJO",94
955,110,44,"BAJO",100
956,110,62,"BAJO",13
957,110,64,"BAJO",24
958,110,59,"BAJO",38
959,110,84,"BAJO",12
960,110,90,"BAJO",53
961,111,27,"BAJO",72
962,111,43,"BAJO",38
963,111,6,"BAJO",69
964,111,45,"BAJO",18
965,111,33,"BAJO",4
966,111,25,"BAJO",86
967,111,71,"BAJO",88
968,111,57,"BAJO",96
969,111,59,"BAJO",5
970,111,70,"BAJO",29
971,111,90,"BAJO",56
972,112,53,"BAJO",75
973,112,3,"BAJO",15
974,112,74,"BAJO",67
975,112,67,"BAJO",88
976,112,77,"BAJO",40
977,112,82,"BAJO",74
978,112,84,"BAJO",93
979,113,32,"BAJO",0
980,113,44,"BAJO",1
981,113,71,"BAJO",59
982,113,57,"BAJO",8
983,113,81,"BAJO",95
984,113,90,"BAJO",34
985,113,88,"BAJO",64
986,114,19,"BAJO",19
987,114,40,"BAJO",1
988,114,53,"BAJO",43
989,114,23,"BAJO",59
990,114,50,"BAJO",90
991,114,36,"BAJO",70
992,114,74,"BAJO",75
993,114,77,"BAJO",86
994,114,85,"BAJO",40
995,115,42,"BAJO",28
996,115,72,"BAJO",58
997,115,84,"BAJO",69
998,115,88,"BAJO",90
999,116,13,"BAJO",62
